Key,schinese
quest_tier4_restore_power_offer,我们找到了一个我们认为足够大并且可以满足我们不断增长需求的位置。前往 [DECEA3]{poi.name}[-] 并重置发电机。清除你发现的所有敌人。
quest_tier2_infested_clear_offer,"我们发现了附近一个高度感染的机器人藏身处。这个地点对我们的生存至关重要。去清除 [DECEA3]{poi.name}[-] 的敌人。记住，它们更多、更快、更难杀死。祝你好运！"
quest_tier3_clear_offer,你在上次清理工作中干得很出色，但这次可能会更难一些。我相信你能搞定。去消灭 [DECEA3]{poi.name}[-] 的所有敌人。
quest_tier3_fetch_clear_offer,一名队员在运送物资时被敌人围攻。他们告诉我确切的存放位置 [DECEA3]{poi.name}[-]。去消灭敌人并取回物资。
quest_tier3_infested_clear_offer,我们的一名跑者报告说我们在 [DECEA3]{poi.name}[-] 的安全屋已经被敌人感染。清除威胁吧，幸存者！
quest_tier4_clear_offer,你知道该怎么做了。去消灭 [DECEA3]{poi.name}[-] 的所有敌人。
quest_tier4_fetch_clear_offer,我们需要取回 [DECEA3]{poi.name}[-] 的物资。我们知道它们藏在哪里。去清除敌人并取回物资。
quest_tier4_infested_clear_offer,我们刚刚得知一群感染的敌人已经消灭了我们在 [DECEA3]{poi.name}[-] 的队伍。准备好所有武器，做好最坏的准备。
quest_tier5_infested_clear_offer,天哪！一个主要定居点被一群感染的敌人占领了。极度小心地清除 [DECEA3]{poi.name}[-] 的威胁。
quest_tier6_clear_offer,"这可能是迄今为止最艰难的清理任务，但我知道我可以依靠你。去消灭 [DECEA3]{poi.name}[-] 的所有敌人。祝你好运。"
quest_tier6_infested_clear_offer,天哪！一个主要定居点被一群感染的敌人占领了。极度小心地清除 [DECEA3]{poi.name}[-] 的威胁。
quest_tier1_restore_power,一级恢复电力
quest_restore_power_response,恢复电力 ([DECEA3]{poi.distance} {poi.direction}[-])
questRewardFarmBundleDesc,"一包农场地块、农具和随机种子。"
questStarterCapsule,新手胶囊
questStarterCapsuleDesc,"一个包含生存必需物品的胶囊。"
questRewardLegendaryBatonCraftingBundle,传奇电击棒制作包
questRewardLegendaryHandgunCraftingBundle,传奇手枪制作包
questRewardLegendaryMacheteCraftingBundle,传奇砍刀制作包
questRewardLegendaryRocketLauncherCraftingBundle,传奇火箭发射器制作包
questRewardLegendarySteelClubCraftingBundle,传奇铁棍制作包
questRewardLegendarySteelKnuckleCraftingBundle,传奇指虎制作包
questRewardLegendarySteelSledgehammerCraftingBundle,传奇大锤制作包
questRewardLegendarySteelSpearCraftingBundle,传奇长矛制作包
questRewardLegendarySteelToolsCraftingBundle,传奇工具制作包
noteDuke01,来自抵抗组织的信
noteDuke01Desc,"给找到这封信的人，\n\n事情迅速恶化。我们遭到了一群机器人的伏击，无法抵挡。它们像撕纸一样撕裂我们；似乎被编程成要消灭任何生命迹象，无论是活的还是死的。僵尸们有一种奇怪的发光现象；我不知道是什么原因造成的，但无论是什么，都让它们一直活着。我匆匆写下这些，因为我再也坚持不住了。我的装备严重损坏，只会拖累其他人。所以，我决定留在这里。\n\n但是听我说，还有希望。我已经把这个信件和一个胶囊一起隐藏了起来。里面有一些可能对你有用的装备——地图、补给、工具。好好利用它们，为了我们所有人。保持坚强，活下去。我们指望你继续这场战斗。"
quest_WhiteRiverCitizen1_description,"嘘！进来，游骑兵，\n\n我们截获了你的求救信号，并在你的地图上标记了最近的白河前哨站位置。在那里你会找到一个商人，你可以买卖商品并治疗自己；他们也可能有工作给你。\n\n祝你好运，弗瑞中士"
quest_white_river_completion,"弗瑞中士派你来的，是吗？好吧，你得展示一下你的能力。\n\n拿上这把铲子，接受你的第一个任务。"
harvestTip,使用任何带刃的工具或武器（如激光刀）来收割植物和作物。\n使用扳手拆解汽车或机械物品以获取高级资源。\n特质可以在多个领域提高收获产量。
infectionTip_title,辐射
infectionTip,"辐射在末日中是一个持续的危险。\n废土中的酸雨是最危险的辐射来源，储备药物是非常推荐的。\n\n辐射会耗尽你的耐力，并在后期也会损害你的属性。如果不治疗，它将在7个游戏日内致命。\n\n使用抗辐射药片可以立即改善状况并减少负面影响。一种治愈方法可以减少辐射百分比，具体数值取决于物品说明。\n\nHUD上的辐射符号会改变颜色以指示你的辐射暴露程度。"
onFireTip,"某些武器、敌人或环境部分会使你着火。要扑灭火焰，你可以跳入水中，让自己浸没，或者'饮用'一个物品，如水罐。喝水还可以防止10秒内再次着火。"
airDropTip,空中补给投送通常发生在中午左右。听飞机的声音并跟随蓝色烟雾找到飞机投下的箱子。如果你启用了标记空投选项，也可以在地图上找到标记的补给箱。
loadingTipMainHUD,"在你的HUD上显示了你的生命值、耐力和辐射水平，分别用红色、蓝色以及绿色、橙色或红色表示辐射，具体取决于你的暴露程度。食物和水的水平显示在工具带右侧的绿色和蓝色条。通过 [action:local:Inventory][action:permanent:Character] 打开角色屏幕查看详细的角色统计信息。"
loadingTipPickaxes,"镐头非常适合采集各种矿石，如铁、铅、煤、油页岩、硝酸钾和钴。"
loadingTipBaseUpgrading,"建筑模块可以使用材料和石斧升级为更强的版本。\n最常见的升级材料有：木头、鹅卵石、混凝土混合物、锻钢和锻钴。"
loadingTipHarvestingRobots_title,采集机器人
loadingTipHarvestingRobots,"使用回收工具采集机器人以获取有用的材料，如电子零件、机械零件等。"
loadingTipHarvestingNanoChips_title,纳米芯片
loadingTipHarvestingNanoChips,"纳米芯片是小型计算设备，可以从机器人和高科技车辆中使用回收工具采集。"
zombie_slayer_name_soldier,士兵猎手
zombie_slayer_subtitle_soldier,士兵猎手
exterminator_name,灭虫者
exterminator_subtitle,灭虫者
exterminator_name_any_robot,机器人灭虫者
exterminator_subtitle_any_robot,机器人灭虫者
exterminator_desc,好样的，游骑兵！你完成了一个灭虫者挑战。\n\n去任何商人那里领取你的奖励。
exterminator_completion,好样的，游骑兵！你完成了灭虫者挑战组。\n\n去任何商人那里领取你的奖励。
exterminator_name_overcharged_robot,超载机器人灭虫者
exterminator_subtitle_overcharged_robot,超载机器人灭虫者
exterminator_name_radiated_robot,辐射机器人灭虫者
exterminator_subtitle_radiated_robot,辐射机器人灭虫者
exterminator_name_inferno_robot,烈焰机器人灭虫者
exterminator_subtitle_inferno_robot,烈焰机器人灭虫者
exterminator_name_shocker_robot,电击机器人灭虫者
exterminator_subtitle_shocker_robot,电击机器人灭虫者
exterminator_name_spider_bot,蜘蛛机器人灭虫者
exterminator_subtitle_spider_bot,蜘蛛机器人灭虫者
exterminator_name_robot_dog,机器人狗灭虫者
exterminator_subtitle_robot_dog,机器人狗灭虫者
exterminator_name_drone,无人机灭虫者
exterminator_subtitle_drone,无人机灭虫者
exterminator_name_droid,机器人灭虫者
exterminator_subtitle_droid,机器人灭虫者
exterminator_name_mech,机甲灭虫者
exterminator_subtitle_mech,机甲灭虫者
challengeObjectiveOpen,开放
challengeKillRewardReading,20000 经验值和各种阅读材料
challengeKillRewardReadingHardcore,50000 经验值和各种阅读材料
challengeGroupExterminator,灭虫者
challengeRewardBonusExterminatorReward,灭虫者奖励
challengeGroupBasics,基础
challengeRewardBonusTraderQuest,基础奖励
challengeKillRobotAnimals,消灭机器动物
challengeKillRobotAnimalsShort,消灭机器人动物以采集纳米芯片和其他资源。
challengeKillRobotAnimalsDesc,消灭 [DECEA3]机器动物[-] 可能需要使用 [DECEA3]潜行[-]。\n\n在蹲伏状态下攻击睡觉或未警觉的敌人会应用 [DECEA3]潜行伤害加成[-]。\n\n[DECEA3]潜行伤害加成[-] 在 PvE 中的默认冷却时间为 [DECEA3]10[-] 秒，在 PvP 中为 [DECEA3]60[-] 秒。
challengeSalvageRobots,采集机器人
challengeSalvageRobotsShort,使用回收工具从摧毁的机器人中采集资源。
challengeSalvageRobotsDesc,使用 [DECEA3]扳手[-] 或其他回收工具采集资源。\n\n[DECEA3]特质[-] 可以增加你的采集量。\n\n更强大的 [DECEA3]敌人[-] 会提供更多的资源和 [DECEA3]稀有[-] 资源。
challengeMeetRekt,遇见露娜
challengeMeetRektShort,遇见商人露娜。
challengeMeetRektDesc,"在 [DECEA3]松林[-] 生态区的露娜商店与 [DECEA3]商人露娜[-] 交谈。她通常有大量的 [DECEA3]食物[-] 和 [DECEA3]农业[-] 用品出售。"
challengeMeetJenDesc,"你可以在 [DECEA3]焦森林[-] 的临时医院 [DECEA3]珍的诊所[-] 找到 [DECEA3]商人珍[-]。她一开始可能看起来很友好，但在这种环境下最好小心一些。她主要出售 [DECEA3]医疗[-] 用品。"
challengeKillEnemies,消灭敌人
challengeKillEnemiesShort,消灭一些敌人。
challengeKillEnemiesDesc,"[DECEA3]僵尸[-] 和 [DECEA3]机器人[-] 是你生存的主要威胁。\n\n[DECEA3]普通[-] 僵尸和机器人白天行走，但夜晚移动更快。\n\n[FF6666]狂暴[-] 僵尸和 [FFEA00]超载[-] 机器人白天奔跑，攻击力更强，且承受更多伤害。\n\n[00FF00]辐射[-] 僵尸和机器人可以恢复健康并造成严重伤害，直到被消灭才会停止威胁。\n\n[FFA500]烈焰[-] 和 [33CCFF]电击[-] 机器人非常坚固，白天奔跑，并有可能使目标触电或着火，具体取决于类型。"
challengePurchaseItemsJoelDesc,"[DECEA3]商人[-] 提供多种 [DECEA3]类别[-] 的 [DECEA3]物品[-] 出售。随着你的进展，你的 [DECEA3]商人等级[-] 将提高，[DECEA3]商人[-] 将提供更多 [DECEA3]物品[-] 以及更高 [DECEA3]品质[-] 的新物品。\n\n每个 [DECEA3]商人[-] 也 [DECEA3]专精[-] 于特定 [DECEA3]类别[-]。例如，[DECEA3]商人露娜[-] 专精于 [DECEA3]食物[-] 和 [DECEA3]种子[-]，这意味着她有更多的 [DECEA3]餐食[-] 出售，而 [DECEA3]商人珍[-] 专精于 [DECEA3]医疗[-] 用品，库存更多的 [DECEA3]绷带[-]。\n\n[DECEA3]商人的[-] 价格基于你的 [DECEA3]交易[-] 属性，该属性可以通过 [DECEA3]消耗品[-] 和一些 [DECEA3]护甲[-] 进行修改。"
challengeQuestTraderToTraderCompleteDesc,"在完成 [DECEA3]10[-] 次 [DECEA3]商人[-] 任务后，一个新的 [DECEA3]特殊任务[-] 类别将解锁。\n\n这将启用一个 [DECEA3]开辟贸易路线[-] 任务，允许你找到下一个 [DECEA3]商人[-] 来推进你的 [DECEA3]进度[-]。顺序如下：\n\n[DECEA3]商人露娜[-] 到 [DECEA3]商人珍[-]。\n\n[DECEA3]商人珍[-] 到 [DECEA3]商人鲍勃[-]。\n\n[DECEA3]商人鲍勃[-] 到 [DECEA3]商人休[-]。\n\n[DECEA3]商人休[-] 到 [DECEA3]商人乔尔[-]。"
challengeHarvestLeatherDesc,"[DECEA3]皮革[-] 主要用于 [DECEA3]护甲[-] 和 [DECEA3]护甲改装[-] 配方。\n\n可以从家具如 [DECEA3]办公椅[-]、[DECEA3]皮革沙发[-] 和 [DECEA3]皮革餐厅座椅[-] 中采集。"
challengeHarvestRottingFleshDesc,"[DECEA3]腐肉[-] 用于制作 [DECEA3]农田[-] 和一些 [DECEA3]食物[-] 物品。\n\n可以从 [DECEA3]尸体[-] 和 [DECEA3]尸体袋[-] 中采集。\n\n使用任何 [DECEA3]刀[-] 采集一些 [DECEA3]腐肉[-]。"
challengeHealerInfectionDesc,"[DECEA3]僵尸[-] 的攻击有一定几率导致 [DECEA3]感染[-]。穿戴 [DECEA3]护甲[-] 可以降低 [DECEA3]感染[-] 和其他 [DECEA3]严重伤害[-] 的几率。\n\n[DECEA3]蜂蜜[-]、[DECEA3]草药抗生素[-] 和 [DECEA3]抗生素[-] 用于治疗 [DECEA3]感染[-]。选择一个并按下 [action:local:Primary] 使用。\n\n从你的背包中使用一个，选择它并按下 [DECEA3]使用[-] 快速动作 [action:local:Left]。"
challengeEnterDesertDesc,"[DECEA3]沙漠[-] 一直是内瓦兹甘县的一个干燥、荒凉的地方。\n\n末日后，其丰富的资源吸引了人类拾荒者寻找 [DECEA3]油页岩[-] 和 [DECEA3]丝兰果[-]。当心高空巡逻的 [DECEA3]纳米无人机[-]，它们随时准备发动攻击。"
challengeEnterSnowDesc,"[DECEA3]雪地[-] 生态区是一个寒冷的地方，居住着无情的 [DECEA3]机器人狗[-] 和 [DECEA3]蜘蛛机器人[-]，它们用红外系统猎杀猎物。\n\n配备高科技激光武器的 [DECEA3]战斗犬[-] 在夜间巡逻雪地，搜寻生命的迹象以消灭。"
challengeEnterWastelandDesc,"曾经人口密集的 [DECEA3]废土[-] 已经变成废墟和扭曲的金属梁，许多居民变成了致命的 [DECEA3]狂暴[-] 和 [DECEA3]辐射僵尸[-]。\n\n许多进入废土的幸存者从未返回，成为重型 [DECEA3]机甲[-] 和 [DECEA3]机器人[-] 的猎物。这些废墟中的目标只有一个：见人就杀。\n\n爆炸声在不同距离内响起，因为友军和敌人都会不小心触发隐藏的 [DECEA3]地雷[-]。"
challengeKillAnyZombiesDesc,"[DECEA3]僵尸[-] 是你日常生存的持续威胁。\n\n不仅直接危险，它们还能破坏 [DECEA3]建筑[-] 并使你 [DECEA3]感染[-]。\n\n随着你的 [DECEA3]游戏阶段[-] 提升，更强、更快、更具挑战性的 [DECEA3]僵尸[-] 会出现。\n\n没有地方是安全的，因为 [DECEA3]僵尸[-] 遍布所有生态区，其中 [DECEA3]市中心[-] 和 [DECEA3]商业区[-] 的浓度最高，而其他地区可能较少。 \n\n消灭大量 [DECEA3]僵尸[-]。"
challengeKillSoldiers,消灭士兵僵尸
challengeKillSoldiersShort,消灭一些士兵僵尸。
challengeKillSoldiersDesc,"[DECEA3]士兵僵尸[-] 是经验丰富的不死生物，具有更高的疼痛耐受度和重型防弹头盔，瞄准头部可能不是最佳选择。\n\n消灭一些 [DECEA3]士兵僵尸[-]。"
challengeKillRobots,消灭任何机器人
challengeKillRobotsShort,消灭大量机器人。
challengeKillRobotsDesc,"[DECEA3]机器人[-] 是你日常生存的持续威胁。\n\n不仅直接危险，它们还能破坏 [DECEA3]建筑[-] 并使你 [4EE44E]辐射[-]。\n\n随着你的 [DECEA3]游戏阶段[-] 提升，更强、更快、更具挑战性的 [DECEA3]机器人[-] 会出现。\n\n没有地方是安全的，因为 [DECEA3]机器人[-] 巡逻所有生态区，其中 [DECEA3]市中心[-] 和 [DECEA3]商业区[-] 的浓度最高，而其他地区可能较少。 \n\n消灭大量 [DECEA3]机器人[-]。"
challengeKillOverchargedRobots,消灭超载机器人
challengeKillOverchargedRobotsShort,消灭一些超载机器人。
challengeKillOverchargedRobotsDesc,"[DECEA3]超载机器人[-] 白天奔跑，攻击力更强，承受更多伤害。\n\n拆解后可获得少量 [DECEA3]电子零件[-]、[DECEA3]机械零件[-]、[DECEA3]弹簧[-] 和 [DECEA3]纳米芯片[-] 以及其他珍贵金属。\n\n消灭一些 [DECEA3]超载机器人[-]。"
challengeKillRadiatedRobots,消灭辐射机器人
challengeKillRadiatedRobotsShort,消灭一些辐射机器人。
challengeKillRadiatedRobotsDesc,"[DECEA3]辐射机器人[-] 可以恢复健康并造成范围辐射伤害，使附近的目标 [4EE44E]辐射[-]。\n\n拆解后可获得少量 [DECEA3]电气零件[-]、[DECEA3]机械零件[-]、[DECEA3]弹簧[-] 和 [DECEA3]纳米芯片[-] 以及其他珍贵金属。\n\n消灭一些 [DECEA3]辐射机器人[-]。"
challengeKillInfernoRobots,消灭烈焰机器人
challengeKillInfernoRobotsShort,消灭一些烈焰机器人
challengeKillInfernoRobotsDesc,"[DECEA3]烈焰机器人[-] 非常坚固，白天奔跑，并有一定几率在每次攻击时使目标 [FFA500]着火[-]。\n\n拆解后可获得少量 [DECEA3]电气零件[-]、[DECEA3]机械零件[-]、[DECEA3]弹簧[-] 和 [DECEA3]纳米芯片[-] 以及其他珍贵金属。\n\n消灭一些 [DECEA3]烈焰机器人[-]。"
challengeKillShockerRobots,消灭电击机器人
challengeKillShockerRobotsShort,消灭一些电击机器人
challengeKillShockerRobotsDesc,"[DECEA3]电击机器人[-] 非常坚固，白天奔跑，并有一定几率在每次攻击时使目标 [33CCFF]触电[-]。\n\n拆解后可获得少量 [DECEA3]电气零件[-]、[DECEA3]机械零件[-]、[DECEA3]弹簧[-] 和 [DECEA3]纳米芯片[-] 以及其他珍贵金属。\n\n消灭一些 [DECEA3]电击机器人[-]。"
challengeKillRobotDogs,消灭机器狗
challengeKillRobotDogsShort,消灭一些机器狗
challengeKillRobotDogsDesc,"[DECEA3]机器狗[-] 非常坚固且速度快，使得它们难以消灭。注意有些版本会反击。\n\n拆解后可获得少量 [DECEA3]电气零件[-]、[DECEA3]机械零件[-]、[DECEA3]弹簧[-] 和 [DECEA3]纳米芯片[-] 以及其他珍贵金属。\n\n消灭一些 [DECEA3]机器狗[-]。"
challengeKillSpiderBots,消灭蜘蛛机器人
challengeKillSpiderBotsShort,消灭一些蜘蛛机器人
challengeKillSpiderBotsDesc,"[DECEA3]蜘蛛机器人[-] 很弱但速度极快，并从远处跳向目标。\n\n拆解后可获得少量 [DECEA3]电气零件[-]、[DECEA3]机械零件[-]、[DECEA3]弹簧[-] 和 [DECEA3]纳米芯片[-] 以及其他珍贵金属。\n\n消灭一些 [DECEA3]蜘蛛机器人[-]。"
challengeKillDrones,消灭无人机
challengeKillDronesShort,消灭一些无人机
challengeKillDronesDesc,"[DECEA3]无人机[-] 在空中扫描，并在视野中隐身，使得它们很难被发现。注意有些版本会反击。\n\n它们在危急状态时自毁以保护收集的数据不落入他人之手。\n\n消灭一些 [DECEA3]无人机[-]。"
challengeKillDroids,消灭机器人
challengeKillDroidsShort,消灭一些机器人
challengeKillDroidsDesc,"[DECEA3]机器人[-] 是重型战斗机器人，巡逻废土街道。注意有些版本在你靠近时会自毁。\n\n拆解后可获得适量 [DECEA3]电气零件[-]、[DECEA3]机械零件[-]、[DECEA3]弹簧[-]、[DECEA3]纳米芯片[-]、[DECEA3]锻钢[-] 和 [DECEA3]锻钴[-] 以及其他珍贵金属。\n\n消灭一些 [DECEA3]机器人[-]。"
challengeKillMechs,消灭机甲
challengeKillMechsShort,消灭一些机甲
challengeKillMechsDesc,"[DECEA3]机甲[-] 是废土中最坚固且最残暴的机器，设计用于大规模清除。注意大多数版本装备了致命的等离子炮，并会立即开火。\n\n拆解后可获得大量 [DECEA3]电气零件[-]、[DECEA3]机械零件[-]、[DECEA3]弹簧[-]、[DECEA3]纳米芯片[-]、[DECEA3]锻钢[-] 和 [DECEA3]锻钴[-] 以及其他珍贵金属。\n\n消灭一些 [DECEA3]机甲[-]。"
challengeOpenStarterCapsule,打开新手胶囊
challengeOpenStarterCapsuleShort,打开新手胶囊。
challengeOpenStarterCapsuleDesc,"[DECEA3]新手胶囊[-] 会给你提供生存所需的基本物品。你需要里面的 [DECEA3]扳手[-] 来采集资源，以便建造工作站来帮助你生存。\n\n还提供了基本的 [DECEA3]食物[-]、[DECEA3]水[-] 和 [DECEA3]医疗用品[-]，帮助你度过最初的几天。\n\n还提供了一个基本的 [DECEA3]手电筒[-]，帮助你在黑暗区域导航。"
challengeReadForgeAheadMagazine,阅读《锻造指南》杂志
challengeReadForgeAheadMagazineShort,阅读一本《锻造指南》杂志。
challengeReadForgeAheadMagazineDesc,"[DECEA3]制造技能杂志[-] 涵盖了广泛的主题。阅读它们可以提高你的 [DECEA3]制造技能[-]，从而提升所制造物品的 [DECEA3]质量[-] 和/或 [DECEA3]技术等级[-]。\n\n阅读第一本 [DECEA3]《锻造指南》[-] 杂志将解锁你所需的必要工作站，以生产 [DECEA3]食物[-] 和 [DECEA3]清洁水[-]。\n\n[DECEA3]制造技能杂志[-] 可以在各种战利品容器中找到，如 [DECEA3]邮箱[-]，也可以在 [DECEA3]商人[-] 处购买，或者作为 [DECEA3]任务奖励[-] 获得。"
challengeGatherResourcesFabricator,收集制造机资源
challengeGatherResourcesFabricatorShort,收集制造机所需的资源。
challengeGatherResourcesFabricatorDesc,"你需要的资源包括 [DECEA3]铁[-]、[DECEA3]废聚合物[-]、[DECEA3]胶带[-]、[DECEA3]纳米芯片[-] 和 [DECEA3]电气零件[-]。\n\n这些资源中的许多可以从 [DECEA3]停机机器人[-] 或 [DECEA3]高科技车辆[-] 中获取。\n\n[DECEA3]废聚合物[-] 可以从纸箱和窗帘中采集。[DECEA3]胶带[-] 可以通过制造或在战利品中找到。"
challengePlaceFabricator,放置制造机
challengePlaceFabricatorShort,制造并放置制造机在地上。
challengePlaceFabricatorDesc,"[DECEA3]制造机[-] 用于制造 [DECEA3]生肉[-]、[DECEA3]鸡蛋[-]、[DECEA3]动物脂肪[-] 和其他高级配方。\n\n在 [DECEA3]制造机[-] 上制造配方时，所需材料必须在你的 [DECEA3]背包[-] 中。\n\n按住 [action:local:Activate][action:permanent:Activate] 来捡起你 [DECEA3]领地[-] 区域内的工作站。"
challengeCraftRawMeat,合成生肉
challengeCraftRawMeatShort,合成一些生肉。
challengeCraftRawMeatDesc,"使用 [DECEA3]制造机[-] 合成一些 [DECEA3]生肉[-]。\n\n所需原料为 [DECEA3]植物纤维[-] 和 [DECEA3]废聚合物[-]。\n\n[DECEA3]生肉[-] 可用于各种烹饪配方。"
challengeCraftEggs,合成鸡蛋
challengeCraftEggsShort,合成一些鸡蛋。
challengeCraftEggsDesc,"使用 [DECEA3]制造机[-] 合成一些 [DECEA3]鸡蛋[-]。\n\n所需原料为 [DECEA3]植物纤维[-]、[DECEA3]废聚合物[-] 和 [DECEA3]煮沸的水[-]。\n\n[DECEA3]鸡蛋[-] 可用于各种烹饪配方。"
challengeCraftLeather,合成皮革
challengeCraftLeatherShort,合成一些皮革。
challengeCraftLeatherDesc,"使用 [DECEA3]制造机[-] 合成一些 [DECEA3]皮革[-]。\n\n所需原料为 [DECEA3]废聚合物[-] 和 [DECEA3]胶水[-]。\n\n[DECEA3]皮革[-] 可用于制作 [DECEA3]护甲[-] 和其他各种配方。"
challengeCraftBones,合成骨头
challengeCraftBonesShort,合成一些骨头。
challengeCraftBonesDesc,"使用 [DECEA3]制造机[-] 合成一些 [DECEA3]骨头[-]。\n\n所需原料为 [DECEA3]废聚合物[-]、[DECEA3]铁[-] 和 [DECEA3]碎玻璃[-]。\n\n[DECEA3]骨头[-] 可用于制作 [DECEA3]胶水[-] 和其他一些配方。"
challengeGroupCompleteShort,兑换所有在基础组中完成挑战所获得的奖励。
challengeGroupCompleteDesc,"成功完成 [DECEA3]基础[-] 类别中的所有 [DECEA3]挑战[-] 后，现在是时候领取你应得的 [DECEA3]奖励[-]。\n\n选择已完成并标记为 [00FF00]绿色[-] 的每个 [DECEA3]挑战[-]，然后点击下方的 [DECEA3]兑换[-] 按钮或使用快捷键 [action:gui:GUI Inspect]。\n\n兑换每组中的所有 [DECEA3]挑战[-] 将为你颁发 [DECEA3]组完成奖励[-]。\n\n在兑换此挑战后，[DECEA3]进阶挑战[-] 将解锁。"
challengeGroupCompleteDesc_alt,"成功完成基础类别中的所有挑战后，现在是时候领取你应得的奖励。\n\n选择已完成并标记为 [00FF00]绿色[-] 的每个挑战，并点击兑换按钮或使用快捷键 [action:gui:GUI Inspect]。\n\n兑换每组中的所有挑战将为你颁发组完成奖励。\n\n在兑换此奖励后，进阶挑战将解锁。"
challengeGroupCompleteHint2,[FFB400]兑换基础组中的所有挑战。[-]
challengeRedeemChallenge,入门挑战
challengeRedeemChallengeShort,兑换这个入门挑战。
challengeRedeemChallengeDesc,"[DECEA3]挑战[-] 目的是介绍核心游戏系统。\n\n查看每个 [DECEA3]挑战[-] 描述以了解你的目标，并知道在哪里可以找到帮助你生存的关键信息。\n\n通过选择一个 [DECEA3]挑战[-] 并按 [action:gui:GUI Action Left] 来追踪它。\n\n一旦 [DECEA3]挑战[-] 完成，返回此窗口通过选择它并按 [action:gui:GUI Action Up] 来兑换你的奖励。兑换每一行中的所有 [DECEA3]挑战[-] 将为你颁发 [DECEA3]特别奖励[-]。\n\n在兑换此挑战后，[DECEA3]商人任务[-] 将开始。"
